bodyId,type,instance,somaSide
61736,T4d,T4d_L,L
61827,T4a,T4a_L,L
61833,T4b,T4b_L,L
61925,T5a,T5a_L,L
61994,T4c,T4c_L,L
62019,T4c,T4c_L,L
62060,T5b,T5b_L,L
62122,T4d,T4d_L,L
62251,T5b,T5b_L,L
62317,T4a,T4a_L,L
62454,T5c,T5c_L,L
62535,T4b,T4b_L,L
62543,T4c,T4c_L,L
62566,T4d,T4d_L,L
62578,T4a,T4a_L,L
62684,T4d,T4d_L,L
62734,T5b,T5b_L,L
62735,T4d,T4d_L,L
62747,T4a,T4a_L,L
62915,T4c,T4c_L,L
62942,T4b,T4b_L,L
62968,T5d,T5d_L,L
62970,T4c,T4c_L,L
63031,T4b,T4b_L,L
63071,T5b,T5b_L,L
63096,T4d,T4d_L,L
63211,T4c,T4c_L,L
63371,T4c,T4c_L,L
63393,T5a,T5a_L,L
63409,T5c,T5c_L,L
63479,T4b,T4b_L,L
63480,T4b,T4b_L,L
63532,T4a,T4a_L,L
63644,T4a,T4a_L,L
63653,T4b,T4b_L,L
63757,T5c,T5c_L,L
63796,T4a,T4a_L,L
63842,T4c,T4c_L,L
63988,T4d,T4d_L,L
64021,T4a,T4a_L,L
64085,T4c,T4c_L,L
64110,T4c,T4c_L,L
64143,T4d,T4d_L,L
64169,T4d,T4d_L,L
64314,T4a,T4a_L,L
64516,T4a,T4a_L,L
64550,T4b,T4b_L,L
64583,T4c,T4c_L,L
64629,T4c,T4c_L,L
64630,T4a,T4a_L,L
64692,T4d,T4d_L,L
64751,T5a,T5a_L,L
64796,T4b,T4b_L,L
64823,LC11,LC11_L,L
64979,T4b,T4b_L,L
65051,T4b,T4b_L,L
65072,T4b,T4b_L,L
65135,T4a,T4a_L,L
65178,T5b,T5b_L,L
65211,T4b,T4b_L,L
65257,T5c,T5c_L,L
65259,T4d,T4d_L,L
65271,T4a,T4a_L,L
65302,T4c,T4c_L,L
65320,T4d,T4d_L,L
65399,T4a,T4a_R,R
65547,T4b,T4b_L,L
65553,T4a,T4a_L,L
65557,T4c,T4c_L,L
65617,T4b,T4b_L,L
65652,T5a,T5a_L,L
65677,T5b,T5b_L,L
65763,T4d,T4d_L,L
65823,T4c,T4c_L,L
65841,T5d,T5d_L,L
65844,T4c,T4c_L,L
65883,T4d,T4d_L,L
65954,T4a,T4a_L,L
66002,T4d,T4d_L,L
66042,T4d,T4d_L,L
66110,T4a,T4a_L,L
66213,T5c,T5c_L,L
66240,T5c,T5c_L,L
66254,T5b,T5b_L,L
66266,T4d,T4d_L,L
66324,T5d,T5d_L,L
66351,T4d,T4d_L,L
66369,T5c,T5c_L,L
66433,T4c,T4c_L,L
66438,T4c,T4c_L,L
66469,T4a,T4a_L,L
66557,T4d,T4d_L,L
66582,T5c,T5c_L,L
66700,T4c,T4c_L,L
66918,T4d,T4d_L,L
67017,T4d,T4d_L,L
67092,T4d,T4d_L,L
67183,T5d,T5d_L,L
67238,T5d,T5d_L,L
67276,T5a,T5a_L,L
67309,T4b,T4b_L,L
67412,T4d,T4d_L,L
67445,T5d,T5d_L,L
67472,T5c,T5c_L,L
67495,T4b,T4b_L,L
67537,T5d,T5d_L,L
67694,T4b,T4b_L,L
67795,T4d,T4d_L,L
67814,T4d,T4d_L,L
67902,T4b,T4b_L,L
68013,T4b,T4b_L,L
68021,T4d,T4d_L,L
68058,T4a,T4a_L,L
68059,T5a,T5a_L,L
68078,T4a,T4a_L,L
68153,T5b,T5b_L,L
68229,T5d,T5d_L,L
68314,T4a,T4a_L,L
68397,T5b,T5b_L,L
68426,T5a,T5a_L,L
68455,T5b,T5b_L,L
68503,T4b,T4b_L,L
68652,T5c,T5c_L,L
68699,T4c,T4c_L,L
68769,T4a,T4a_L,L
68848,T4a,T4a_L,L
68875,T5a,T5a_L,L
68960,T4b,T4b_L,L
68970,T5a,T5a_L,L
69057,T5c,T5c_L,L
69157,T4b,T4b_L,L
69257,T4c,T4c_L,L
69346,T4b,T4b_L,L
69388,T4d,T4d_L,L
69432,T4c,T4c_L,L
69450,T5b,T5b_L,L
69549,T4b,T4b_L,L
69638,T4a,T4a_L,L
69678,T4b,T4b_L,L
69725,T4d,T4d_L,L
69748,T4d,T4d_L,L
69773,T5b,T5b_L,L
69886,T5d,T5d_L,L
69935,T5d,T5d_L,L
70082,T4c,T4c_L,L
70121,T4d,T4d_L,L
70210,T4d,T4d_L,L
70228,T4c,T4c_L,L
70232,T4b,T4b_L,L
70265,T4d,T4d_L,L
70299,T4d,T4d_L,L
70349,T4a,T4a_L,L
70471,T5c,T5c_L,L
70512,T5d,T5d_L,L
70603,T4b,T4b_L,L
70633,T4a,T4a_L,L
70734,T4d,T4d_L,L
70857,T4c,T4c_L,L
70970,T4a,T4a_L,L
70983,T4b,T4b_L,L
71093,T4a,T4a_L,L
71101,T4d,T4d_L,L
71107,T4c,T4c_L,L
71174,T5a,T5a_R,R
71268,T4b,T4b_L,L
71274,T4c,T4c_L,L
71318,T5d,T5d_L,L
71377,T4c,T4c_L,L
71407,T4a,T4a_L,L
71430,T4b,T4b_L,L
71432,T5c,T5c_L,L
71447,T4c,T4c_R,R
71481,T5b,T5b_L,L
71533,T4b,T4b_L,L
71557,T5c,T5c_L,L
71571,T4d,T4d_L,L
71590,T5b,T5b_L,L
71607,T5a,T5a_L,L
71647,T4c,T4c_L,L
71753,T5c,T5c_L,L
71767,T4a,T4a_L,L
71787,T5d,T5d_L,L
71834,T4a,T4a_L,L
71847,T4b,T4b_L,L
71939,T4d,T4d_L,L
72128,T4c,T4c_L,L
72263,T4d,T4d_L,L
72328,T4a,T4a_L,L
72333,T4c,T4c_L,L
72377,T5a,T5a_R,R
72442,T4a,T4a_L,L
72528,T5d,T5d_L,L
72549,T4b,T4b_L,L
72576,T4a,T4a_L,L
72588,T4b,T4b_L,L
72624,T4c,T4c_L,L
72730,T4c,T4c_L,L
72806,T4b,T4b_L,L
72850,T4b,T4b_L,L
72984,T4c,T4c_L,L
73094,T5d,T5d_L,L
73115,T4a,T4a_L,L
73199,T5a,T5a_L,L
73265,T5d,T5d_L,L
73325,T4d,T4d_L,L
73359,T5a,T5a_L,L
73407,T4c,T4c_L,L
73454,T5b,T5b_L,L
73579,T4b,T4b_L,L
73589,T5b,T5b_L,L
73627,T5a,T5a_L,L
73631,T5a,T5a_L,L
73781,T4b,T4b_L,L
73837,T4c,T4c_L,L
73848,T4b,T4b_L,L
73912,T5d,T5d_L,L
73938,T5b,T5b_L,L
73952,T4d,T4d_L,L
73962,T5a,T5a_L,L
74020,T4d,T4d_L,L
74109,T4c,T4c_L,L
74161,T4d,T4d_L,L
74198,T4b,T4b_L,L
74273,T4b,T4b_L,L
74315,T5a,T5a_L,L
74331,T4d,T4d_L,L
74357,T5a,T5a_L,L
74426,T4c,T4c_L,L
74469,T4a,T4a_L,L
74479,T5d,T5d_L,L
74492,T4d,T4d_L,L
74705,T5a,T5a_L,L
74823,T4d,T4d_L,L
74875,T5a,T5a_L,L
74882,T5c,T5c_L,L
74906,T4d,T4d_L,L
74939,T5c,T5c_L,L
74994,T4a,T4a_R,R
75013,T4c,T4c_L,L
75104,T4d,T4d_L,L
75189,T4a,T4a_L,L
75202,T5c,T5c_L,L
75203,T4c,T4c_L,L
75248,T4b,T4b_L,L
75403,T5a,T5a_L,L
75430,T4c,T4c_L,L
75510,T4a,T4a_R,R
75659,T5c,T5c_L,L
75851,T4d,T4d_L,L
75994,T5d,T5d_L,L
76081,T4d,T4d_L,L
76083,T4b,T4b_L,L
76140,T5a,T5a_R,R
76205,T5b,T5b_L,L
76208,T4a,T4a_L,L
76273,T4d,T4d_L,L
76318,T5d,T5d_L,L
76471,T4b,T4b_L,L
76521,T4a,T4a_L,L
76568,T4b,T4b_L,L
76597,T4c,T4c_L,L
76618,T5a,T5a_L,L
76639,T4a,T4a_L,L
76652,T4a,T4a_L,L
76664,T4b,T4b_L,L
76666,T5d,T5d_L,L
76716,T4a,T4a_R,R
76737,T5c,T5c_L,L
76788,T4b,T4b_R,R
76795,T5b,T5b_L,L
76832,T4c,T4c_L,L
76914,T4b,T4b_L,L
76927,T5d,T5d_L,L
76959,T4d,T4d_L,L
76994,T5a,T5a_R,R
77038,T4c,T4c_L,L
77180,T4c,T4c_L,L
77235,T4c,T4c_L,L
77291,T4b,T4b_R,R
77305,T4a,T4a_L,L
77334,T4d,T4d_L,L
77361,T4a,T4a_R,R
77387,T5b,T5b_L,L
77393,T4c,T4c_L,L
77395,T4b,T4b_R,R
77417,T5b,T5b_L,L
77484,T4d,T4d_R,R
77527,T4a,T4a_R,R
77532,T5a,T5a_L,L
77550,T5a,T5a_L,L
77557,T4b,T4b_R,R
77610,T4b,T4b_L,L
77614,LC4,LC4_L,L
77617,T5a,T5a_L,L
77652,T4c,T4c_L,L
77672,T5a,T5a_L,L
77744,T5b,T5b_L,L
77803,T4b,T4b_L,L
77851,T5b,T5b_L,L
77995,T5d,T5d_L,L
78071,T4a,T4a_L,L
78086,T4c,T4c_R,R
78264,T4b,T4b_L,L
78280,T4d,T4d_L,L
78317,T4a,T4a_R,R
78368,T4c,T4c_L,L
78477,T4a,T4a_R,R
78511,T4a,T4a_L,L
78530,T5a,T5a_L,L
78556,T5a,T5a_R,R
78610,T5a,T5a_L,L
78622,T4a,T4a_L,L
78657,T4b,T4b_L,L
78699,T4b,T4b_L,L
78719,T5b,T5b_L,L
78739,T4b,T4b_R,R
78896,T4a,T4a_L,L
78940,T4a,T4a_R,R
79163,T4c,T4c_L,L
79188,T4a,T4a_L,L
79253,T4a,T4a_R,R
79259,T4b,T4b_R,R
79271,T4a,T4a_R,R
79297,T4a,T4a_R,R
79314,T4b,T4b_R,R
79325,T5a,T5a_R,R
79338,T4a,T4a_L,L
79343,T4c,T4c_L,L
79394,T5c,T5c_L,L
79400,T4a,T4a_L,L
79408,T4d,T4d_L,L
79413,T4b,T4b_R,R
79425,T5a,T5a_L,L
79449,T4b,T4b_R,R
79491,T5a,T5a_L,L
79521,T5d,T5d_L,L
79526,T5d,T5d_L,L
79621,T5a,T5a_L,L
79630,T4d,T4d_L,L
79704,T4d,T4d_R,R
79708,T4a,T4a_L,L
79765,T4b,T4b_L,L
79796,T4b,T4b_R,R
79868,T4a,T4a_L,L
79875,T4c,T4c_R,R
79900,T4d,T4d_L,L
79905,T4b,T4b_L,L
79909,T5b,T5b_L,L
79995,T5a,T5a_L,L
80033,T4a,T4a_R,R
80088,T4d,T4d_L,L
80197,T4a,T4a_R,R
80282,T4d,T4d_R,R
80307,T4b,T4b_R,R
80362,T5a,T5a_L,L
80374,T5b,T5b_R,R
80420,T4b,T4b_L,L
80444,T5d,T5d_L,L
80457,T4b,T4b_L,L
80460,T4d,T4d_L,L
80483,T4c,T4c_R,R
80564,T4c,T4c_R,R
80582,T4a,T4a_R,R
80670,T4a,T4a_R,R
80699,T4a,T4a_R,R
80777,T4a,T4a_R,R
80800,T5c,T5c_L,L
80812,T4a,T4a_R,R
80823,T4d,T4d_L,L
80829,T5a,T5a_L,L
80850,T4a,T4a_L,L
80906,T4c,T4c_R,R
80913,T4a,T4a_R,R
81015,T4a,T4a_R,R
81017,T4b,T4b_L,L
81023,T4d,T4d_L,L
81036,T4b,T4b_L,L
81112,LC4,LC4_L,L
81119,T5d,T5d_L,L
81358,T5b,T5b_L,L
81370,T4a,T4a_R,R
81378,T4b,T4b_R,R
81401,T4b,T4b_R,R
81412,T4a,T4a_L,L
81454,T5c,T5c_L,L
81457,T4a,T4a_L,L
81486,T4b,T4b_R,R
81491,T5b,T5b_R,R
81516,T4b,T4b_L,L
81549,T5d,T5d_L,L
81582,T4a,T4a_R,R
81623,T4a,T4a_R,R
81632,T4d,T4d_L,L
81665,T5a,T5a_L,L
81721,T5b,T5b_R,R
81726,T4a,T4a_L,L
81774,T5b,T5b_L,L
81798,T5d,T5d_L,L
81830,T5a,T5a_L,L
81859,T5a,T5a_R,R
81876,T4b,T4b_L,L
81897,T5a,T5a_R,R
81977,T5a,T5a_L,L
82022,T5a,T5a_R,R
82035,T5b,T5b_L,L
82042,T4b,T4b_R,R
82072,T5d,T5d_R,R
82082,T4a,T4a_R,R
82099,T4b,T4b_R,R
82194,T5c,T5c_R,R
82299,T4c,T4c_R,R
82313,T4a,T4a_R,R
82326,T4b,T4b_L,L
82343,T4c,T4c_L,L
82346,T5a,T5a_R,R
82383,T5d,T5d_L,L
82391,T4a,T4a_R,R
82409,T5a,T5a_R,R
82425,T4b,T4b_R,R
82462,T4c,T4c_L,L
82491,T4d,T4d_L,L
82496,T5b,T5b_L,L
82536,T4d,T4d_R,R
82549,T4b,T4b_R,R
82576,T4b,T4b_R,R
82674,T4a,T4a_R,R
82705,T4b,T4b_R,R
82730,T4a,T4a_R,R
82751,T4b,T4b_L,L
82816,LPLC1,LPLC1_L,L
82833,T4a,T4a_R,R
82902,T4c,T4c_L,L
82903,T4a,T4a_L,L
82919,T5d,T5d_L,L
82963,T4a,T4a_R,R
82986,T4c,T4c_L,L
82999,T5c,T5c_L,L
83004,T4b,T4b_R,R
83009,T4b,T4b_R,R
83039,T4a,T4a_L,L
83042,T4b,T4b_R,R
83051,T4b,T4b_L,L
83067,T4b,T4b_R,R
83083,T4c,T4c_L,L
83092,T5c,T5c_L,L
83125,T4b,T4b_R,R
83134,T5c,T5c_L,L
83167,T5b,T5b_R,R
83174,T5a,T5a_R,R
83175,T5b,T5b_R,R
83191,T4a,T4a_R,R
83201,T4b,T4b_R,R
83204,T4d,T4d_R,R
83258,T4c,T4c_L,L
83296,T4c,T4c_L,L
83302,T4d,T4d_R,R
83339,T5a,T5a_L,L
83347,T5d,T5d_L,L
83382,T4a,T4a_L,L
83438,T4a,T4a_R,R
83465,T4a,T4a_R,R
83515,T5b,T5b_L,L
83533,T4c,T4c_L,L
83534,T5a,T5a_R,R
83550,T5a,T5a_L,L
83574,T5a,T5a_L,L
83577,T4b,T4b_L,L
83582,T4c,T4c_R,R
83583,T4d,T4d_R,R
83594,T4a,T4a_R,R
83596,T4a,T4a_L,L
83613,T4b,T4b_R,R
83677,T4c,T4c_R,R
83689,T4a,T4a_R,R
83693,T5a,T5a_R,R
83713,T5b,T5b_R,R
83717,T4b,T4b_L,L
83788,T4b,T4b_R,R
83801,T5a,T5a_L,L
83847,T5a,T5a_R,R
83849,T5a,T5a_R,R
83908,T4b,T4b_L,L
83916,T4d,T4d_L,L
83917,T4c,T4c_R,R
83926,T5a,T5a_R,R
83946,T4d,T4d_R,R
83979,T4a,T4a_R,R
84008,T4c,T4c_R,R
84012,T5a,T5a_R,R
84050,T5a,T5a_R,R
84052,T5b,T5b_R,R
84063,T4b,T4b_R,R
84086,T5a,T5a_R,R
84105,T5b,T5b_R,R
84112,T5a,T5a_R,R
84134,T5a,T5a_R,R
84140,T5c,T5c_L,L
84208,T5d,T5d_L,L
84229,T5a,T5a_R,R
84264,T4a,T4a_R,R
84267,T4c,T4c_R,R
84292,T4d,T4d_R,R
84328,T4a,T4a_R,R
84366,T4b,T4b_R,R
84398,T5c,T5c_L,L
84412,T5c,T5c_L,L
84467,T4a,T4a_L,L
84483,T4b,T4b_R,R
84490,T4a,T4a_R,R
84497,T5a,T5a_L,L
84530,T5d,T5d_R,R
84566,T5b,T5b_L,L
84582,T5b,T5b_R,R
84629,T4b,T4b_L,L
84631,T4c,T4c_R,R
84666,T4b,T4b_L,L
84714,T4b,T4b_L,L
84721,T5a,T5a_L,L
84762,T5d,T5d_R,R
84776,T5b,T5b_R,R
84788,T4a,T4a_R,R
84798,T4b,T4b_L,L
84804,T5a,T5a_L,L
84861,T5c,T5c_R,R
84890,T5b,T5b_R,R
84943,T4b,T4b_L,L
84950,T4c,T4c_L,L
84980,T4b,T4b_R,R
85007,T4c,T4c_R,R
85021,T4a,T4a_L,L
85024,T5a,T5a_R,R
85074,T4a,T4a_R,R
85077,T4c,T4c_R,R
85092,T4b,T4b_R,R
85122,T4a,T4a_L,L
85126,T4a,T4a_R,R
85152,T4c,T4c_R,R
85154,T5d,T5d_R,R
85170,T4c,T4c_R,R
85173,T5a,T5a_R,R
85205,T5a,T5a_R,R
85229,T4c,T4c_R,R
85311,T4a,T4a_L,L
85317,T4b,T4b_L,L
85335,T5d,T5d_L,L
85364,T4a,T4a_L,L
85378,T4a,T4a_R,R
85429,T4d,T4d_R,R
85430,T5b,T5b_L,L
85449,T4d,T4d_L,L
85486,T4d,T4d_R,R
85487,T4d,T4d_L,L
85498,T4b,T4b_L,L
85524,T4b,T4b_L,L
85536,T4a,T4a_R,R
85539,T5d,T5d_R,R
85556,T4b,T4b_L,L
85559,T5c,T5c_L,L
85579,T4a,T4a_L,L
85583,T4b,T4b_L,L
85598,T4b,T4b_R,R
85599,T5a,T5a_L,L
85657,T4a,T4a_R,R
85708,T4a,T4a_R,R
85716,T4c,T4c_R,R
85724,T5a,T5a_L,L
85731,T4d,T4d_R,R
85741,T4a,T4a_R,R
85778,T4b,T4b_R,R
85866,T4b,T4b_R,R
85872,T4b,T4b_L,L
85888,T5b,T5b_L,L
85895,T4c,T4c_R,R
85910,T5d,T5d_L,L
85924,T4a,T4a_R,R
85927,T4d,T4d_R,R
85934,T5b,T5b_R,R
85938,T4a,T4a_R,R
85979,T4b,T4b_R,R
86053,T4d,T4d_L,L
86055,T5a,T5a_L,L
86080,T5a,T5a_L,L
86131,T4a,T4a_L,L
86141,T4b,T4b_R,R
86159,T4c,T4c_R,R
86175,T4a,T4a_R,R
86194,T5a,T5a_L,L
86199,T4b,T4b_L,L
86201,T5b,T5b_L,L
86280,T4c,T4c_L,L
86284,T4a,T4a_R,R
86325,T4d,T4d_L,L
86360,T5d,T5d_R,R
86374,T4b,T4b_L,L
86390,T5b,T5b_R,R
86416,T4a,T4a_R,R
86421,T4d,T4d_L,L
86445,T5b,T5b_R,R
86462,T4a,T4a_L,L
86465,T4a,T4a_L,L
86473,T4d,T4d_L,L
86488,T5a,T5a_R,R
86504,T4b,T4b_R,R
86514,T4b,T4b_L,L
86524,T5a,T5a_L,L
86558,T4b,T4b_R,R
86578,T4c,T4c_R,R
86591,T5a,T5a_R,R
86597,T4d,T4d_L,L
86635,T4c,T4c_R,R
86645,T5b,T5b_R,R
86686,T4c,T4c_R,R
86689,T4c,T4c_L,L
86692,T5b,T5b_L,L
86696,T4d,T4d_R,R
86697,T5a,T5a_R,R
86703,T4b,T4b_R,R
86709,T4a,T4a_L,L
86771,T5c,T5c_L,L
86775,T4a,T4a_R,R
86778,T4a,T4a_R,R
86792,T5c,T5c_L,L
86807,T4a,T4a_R,R
86860,T4b,T4b_R,R
86870,T5d,T5d_R,R
86893,T4b,T4b_R,R
86907,T4a,T4a_R,R
86926,T4a,T4a_L,L
86927,T4a,T4a_L,L
86932,T4b,T4b_R,R
86992,T4b,T4b_R,R
87008,T5b,T5b_R,R
87014,T4b,T4b_R,R
87018,T4a,T4a_L,L
87066,T5a,T5a_R,R
87079,T5a,T5a_L,L
87089,T4b,T4b_L,L
87098,T4b,T4b_R,R
87106,T4a,T4a_R,R
87135,T4a,T4a_L,L
87203,T4a,T4a_R,R
87206,T5d,T5d_L,L
87241,T5c,T5c_R,R
87244,T4a,T4a_L,L
87289,T4a,T4a_R,R
87291,T5a,T5a_L,L
87315,T4c,T4c_R,R
87326,T4c,T4c_R,R
87340,T4a,T4a_L,L
87347,T5a,T5a_R,R
87358,T4a,T4a_R,R
87392,T5d,T5d_R,R
87406,T5b,T5b_R,R
87411,T5d,T5d_L,L
87412,T4c,T4c_R,R
87417,T5a,T5a_R,R
87424,T4d,T4d_R,R
87428,T5a,T5a_R,R
87429,T4b,T4b_R,R
87436,T4d,T4d_L,L
87465,T4b,T4b_L,L
87479,T4b,T4b_R,R
87486,T4b,T4b_R,R
87498,T4a,T4a_L,L
87529,T5a,T5a_L,L
87565,T4a,T4a_R,R
87566,T4a,T4a_R,R
87614,T5d,T5d_R,R
87646,T4a,T4a_R,R
87656,T5d,T5d_R,R
87675,T4a,T4a_R,R
87690,T4d,T4d_L,L
87695,T5a,T5a_L,L
87699,T5a,T5a_R,R
87714,T4b,T4b_L,L
87723,T5c,T5c_L,L
87763,T4a,T4a_R,R
87808,T4a,T4a_R,R
87809,T4a,T4a_L,L
87810,T4a,T4a_R,R
87814,T4b,T4b_R,R
87820,T4d,T4d_L,L
87822,T5b,T5b_R,R
87845,T4a,T4a_R,R
87851,T4c,T4c_L,L
87872,T4c,T4c_L,L
87873,T4b,T4b_R,R
87895,T5b,T5b_L,L
87896,T4a,T4a_R,R
87897,T5a,T5a_R,R
87903,T4b,T4b_R,R
87936,T4a,T4a_R,R
87937,T4d,T4d_R,R
87939,T4b,T4b_R,R
87942,T5b,T5b_L,L
87943,T5a,T5a_R,R
87951,T5a,T5a_L,L
87960,T4d,T4d_R,R
88005,T4d,T4d_R,R
88018,T5a,T5a_R,R
88022,T5c,T5c_L,L
88039,T4c,T4c_R,R
88063,T5b,T5b_R,R
88064,T4a,T4a_R,R
88067,T5b,T5b_R,R
88084,T4b,T4b_R,R
88095,T4d,T4d_R,R
88114,T5b,T5b_L,L
88127,T4b,T4b_R,R
88137,T4b,T4b_L,L
88140,T4c,T4c_R,R
88142,T4b,T4b_L,L
88151,T4c,T4c_L,L
88152,T4c,T4c_R,R
88165,T4a,T4a_R,R
88167,T4b,T4b_R,R
88172,T5a,T5a_L,L
88179,T4b,T4b_R,R
88229,T4b,T4b_R,R
88265,T5b,T5b_R,R
88266,T4b,T4b_R,R
88281,T4b,T4b_R,R
88331,T5a,T5a_R,R
88353,T4b,T4b_R,R
88362,T4a,T4a_L,L
88364,T4a,T4a_L,L
88371,T5b,T5b_R,R
88377,T4d,T4d_R,R
88398,T4a,T4a_R,R
88406,T4b,T4b_R,R
88415,T4a,T4a_R,R
88416,T5c,T5c_R,R
88438,T4b,T4b_L,L
88469,T4a,T4a_L,L
88471,T5d,T5d_L,L
88488,T4a,T4a_R,R
88489,T4a,T4a_L,L
88491,T4a,T4a_R,R
88509,T5d,T5d_L,L
88540,T5b,T5b_R,R
88546,T4d,T4d_L,L
88575,T4b,T4b_R,R
88604,T4b,T4b_R,R
88617,T4a,T4a_R,R
88625,T4c,T4c_R,R
88642,T4a,T4a_R,R
88663,T4c,T4c_L,L
88688,T4a,T4a_R,R
88698,T4a,T4a_R,R
88714,T5a,T5a_L,L
88722,T4c,T4c_R,R
88725,T4b,T4b_R,R
88726,T4b,T4b_R,R
88749,T5b,T5b_R,R
88761,T5a,T5a_L,L
88777,T5d,T5d_R,R
88793,T4b,T4b_L,L
88794,T4a,T4a_L,L
88796,T5c,T5c_L,L
88807,T5d,T5d_L,L
88815,T4d,T4d_R,R
88816,T4c,T4c_R,R
88825,T4b,T4b_R,R
88840,T4a,T4a_R,R
88857,T4a,T4a_L,L
88875,T4a,T4a_L,L
88885,T4b,T4b_R,R
88886,T5a,T5a_L,L
88888,T5b,T5b_R,R
88898,T4a,T4a_R,R
88906,T4b,T4b_L,L
88922,T4c,T4c_R,R
88933,T4a,T4a_R,R
88939,T4c,T4c_L,L
88992,T4c,T4c_R,R
89005,T5a,T5a_R,R
89016,T5b,T5b_R,R
89020,T4a,T4a_R,R
89025,T4a,T4a_R,R
89032,T4b,T4b_R,R
89051,T4a,T4a_L,L
89078,T5b,T5b_R,R
89092,T4c,T4c_R,R
89099,T4a,T4a_R,R
89102,T4d,T4d_R,R
89125,T5b,T5b_R,R
89136,T5a,T5a_R,R
89139,T4c,T4c_R,R
89142,T4b,T4b_R,R
89160,T4b,T4b_L,L
89184,T4b,T4b_L,L
89188,T4a,T4a_R,R
89200,T4a,T4a_R,R
89213,T4d,T4d_L,L
89219,T5c,T5c_L,L
89223,T4d,T4d_R,R
89244,T5d,T5d_R,R
89252,T4b,T4b_R,R
89262,T4d,T4d_R,R
89282,T4a,T4a_R,R
89290,T4d,T4d_R,R
89320,T4d,T4d_L,L
89329,T4d,T4d_L,L
89339,T5a,T5a_R,R
89368,T4c,T4c_R,R
89383,T5a,T5a_R,R
89390,T5a,T5a_L,L
89398,T5b,T5b_L,L
89409,T4a,T4a_R,R
89415,T5c,T5c_L,L
89416,T4c,T4c_R,R
89421,T5b,T5b_R,R
89434,T4c,T4c_R,R
89452,T4c,T4c_L,L
89455,T5c,T5c_R,R
89458,T4b,T4b_R,R
89460,T4b,T4b_R,R
89483,T4a,T4a_R,R
89485,T4a,T4a_R,R
89517,T4c,T4c_L,L
89534,T4c,T4c_L,L
89537,T4c,T4c_L,L
89541,T5b,T5b_R,R
89550,T4a,T4a_L,L
89560,T4c,T4c_R,R
89585,T4c,T4c_L,L
89593,T4a,T4a_L,L
89598,T4b,T4b_R,R
89610,T4b,T4b_L,L
89613,T4a,T4a_L,L
89614,T4a,T4a_R,R
89679,T5c,T5c_L,L
89681,T5a,T5a_L,L
89684,T4b,T4b_L,L
89740,T4a,T4a_R,R
89756,T5b,T5b_L,L
89764,T4b,T4b_R,R
89771,T4b,T4b_L,L
89784,T4b,T4b_R,R
89813,T4d,T4d_R,R
89816,T5b,T5b_R,R
89824,T5b,T5b_R,R
89825,T4a,T4a_R,R
89846,T4b,T4b_L,L
89847,T4a,T4a_L,L
89852,T5b,T5b_R,R
89855,T4c,T4c_R,R
89860,T5a,T5a_L,L
89864,T4b,T4b_R,R
89866,T4b,T4b_R,R
89867,T4b,T4b_L,L
89881,T4a,T4a_R,R
89888,T5c,T5c_R,R
89895,T4b,T4b_L,L
89899,T5b,T5b_R,R
89901,T4c,T4c_R,R
89914,T4b,T4b_L,L
89934,T4d,T4d_R,R
89947,T5a,T5a_R,R
89951,T4a,T4a_L,L
89967,T4a,T4a_L,L
89971,T4a,T4a_R,R
89981,T4b,T4b_L,L
90010,T5a,T5a_R,R
90018,T5b,T5b_R,R
90027,T4c,T4c_R,R
90036,T4c,T4c_R,R
90048,T4b,T4b_L,L
90049,T4c,T4c_R,R
90052,T4a,T4a_R,R
90058,T4a,T4a_R,R
90077,T4c,T4c_R,R
90097,T4c,T4c_R,R
90111,T4b,T4b_R,R
90112,T4c,T4c_R,R
90121,T4b,T4b_R,R
90135,T4c,T4c_R,R
90145,T4a,T4a_R,R
90171,T4c,T4c_R,R
90183,T5a,T5a_R,R
90185,T5d,T5d_R,R
90204,T5c,T5c_L,L
90206,T4b,T4b_R,R
90211,T4b,T4b_L,L
90219,T4a,T4a_R,R
90259,T4d,T4d_R,R
90268,T5d,T5d_R,R
90271,T5c,T5c_L,L
90278,T4a,T4a_R,R
90311,T4a,T4a_R,R
90325,T4b,T4b_R,R
90332,T4c,T4c_R,R
90354,T5d,T5d_R,R
90369,T4b,T4b_L,L
90371,T4d,T4d_R,R
90374,T5a,T5a_L,L
90378,T5b,T5b_R,R
90394,T4a,T4a_R,R
90401,T4d,T4d_R,R
90415,T4a,T4a_L,L
90419,T4b,T4b_R,R
90423,T4b,T4b_R,R
90424,T5b,T5b_L,L
90451,T5a,T5a_L,L
90453,T4b,T4b_L,L
90463,T5b,T5b_L,L
90465,T4a,T4a_R,R
90467,T4d,T4d_R,R
90469,T4a,T4a_L,L
90474,T4b,T4b_R,R
90484,T4a,T4a_L,L
90493,T4b,T4b_R,R
90504,T5b,T5b_R,R
90510,T4c,T4c_R,R
90520,T4a,T4a_R,R
90533,T4c,T4c_R,R
90539,T5d,T5d_R,R
90544,T4b,T4b_R,R
90547,T4a,T4a_L,L
90550,T4c,T4c_L,L
90558,T4d,T4d_R,R
90566,T4d,T4d_R,R
90567,T4b,T4b_R,R
90571,T5a,T5a_R,R
90582,T5a,T5a_L,L
90594,T5a,T5a_L,L
90610,T4a,T4a_L,L
90615,T4a,T4a_L,L
90636,T4b,T4b_L,L
90643,T5b,T5b_R,R
90645,T4b,T4b_R,R
90655,T4a,T4a_R,R
